"SPA_ID
",Box_number,Computer_file,Shelf_location,Description,Name_of_subjects,Date,Date_qualifier,Document_type,Format,Originals,Number_of_duplicates,Duplicate_location,,Print_copy,Previous_holding_library,Goldsmiths_ID,Notes
SPA_15885,,Contemporary to SP > photo_album > 1925-1926 > 192516.jpg,,"Lina Prokofiev, aged 28, wearing a dark hat and coat with a fur collar, standing outdoors with an unknown man and woman",Lina Prokofiev; unknown man; unknown woman,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192516.tiff,,,Goldsmiths College London,192516,
SPA_15886,,Contemporary to SP > photo_album > 1925-1926 > 192517.jpg,,"Portrait of Sviatoslav Prokofiev, aged 1.",Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192517.tiff,,,Goldsmiths College London,192517,
SPA_15887,,Contemporary to SP > photo_album > 1925-1926 > 192518.jpg,,"Portrait of Serge Prokofiev, aged 34, wearing a dark suit and tie, standing leaning against a wall, his arms behind him.",Sergei Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192518.tiff,,,Goldsmiths College London,192518,
SPA_15888,,Contemporary to SP > photo_album > 1925-1926 > 192519.jpg,,"Portrait of Lina Prokofiev, aged 28, holding her son Sviatoslav. The inscription reads: ""This is my wife and my son. 192x.""",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192519.tiff,,SPA_15652,Goldsmiths College London,192519,
SPA_15889,,Contemporary to SP > photo_album > 1925-1926 > 192520.jpg,,"Serge Prokofiev, aged 33, wearing a dark hat and overcoat, standing in the street with Lina Prokofiev, two unknown man and an unknown woman",Sergei Sergeevich Prokofiev; Lina Prokofiev; three unknown persons,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192520.tiff,,,Goldsmiths College London,192520,
SPA_15890,,Contemporary to SP > photo_album > 1925-1926 > 192521.jpg,,Portrait of Serge Diaghilev wearing a top hat and evening dress.,Sergei Pavlovich Diaghilev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192521.tiff,,,Goldsmiths College London,192521,
SPA_15891,,Contemporary to SP > photo_album > 1925-1926 > 192522s.jpg,,"Sviatoslav Prokofiev, aged 1, standing outdoors by a low thatched shelter.",Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192522s.tiff,,,Goldsmiths College London,192522s,
SPA_15892,,Contemporary to SP > photo_album > 1925-1926 > 192523.jpg,,"Sviatoslav Prokofiev, aged 1, outdoors in a pram, to which is strapped an umbrella.",Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192523.tiff,,,Goldsmiths College London,192523,
SPA_15893,,Contemporary to SP > photo_album > 1925-1926 > 192524.jpg,,"Serge Prokofiev, aged 33, wearing a dark suit, sitting indoors, his back to a window.",Sergei Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192524.tiff,,SPA_15611,Goldsmiths College London,192524,
SPA_15894,,Contemporary to SP > photo_album > 1925-1926 > 192525s.jpg,,"Sviatoslav Prokofiev, aged 1, outdoors in a pram.",Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192525s.tiff,,,Goldsmiths College London,192525s,
SPA_15895,,Contemporary to SP > photo_album > 1925-1926 > 192526s.jpg,,"Sviatoslav Prokofiev, aged 1, wearing a white knitted garment, in the arms of an unknown woman",Sviatoslav Sergeevich Prokofiev; unknown woman,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192526s.tiff,,,Goldsmiths College London,192526s,
SPA_15896,,Contemporary to SP > photo_album > 1925-1926 > 192527s.jpg,,"Sviatoslav Prokofiev, aged 1, wearing a white knitted outfit and black shoes, outdoors by a railing.",Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192527s.tiff,,,Goldsmiths College London,192527s,
SPA_15897,,Contemporary to SP > photo_album > 1925-1926 > 192528s.jpg,,"Lina Prokofiev, aged 28, wearing a dark dress, outdoors, holding her infant son Sviatoslav, wearing a dark knitted garment.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1925-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192528s.tiff,,,Goldsmiths College London,192528s,
SPA_15898,,Contemporary to SP > photo_album > 1925-1926 > 192601.jpg,,"Serge Prokofiev, aged 35, wearing a dark suit, and with a cigarette in a long holder, sitting outdoors at a table on which is spread a newspaper.",Sergei Sergeevich Prokofiev,1926-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192601.tiff,,,Goldsmiths College London,192601,
SPA_15899,,Contemporary to SP > photo_album > 1925-1926 > 192602.jpg,,"Portrait of Serge Prokofiev, aged 35, wearing a grey suit. An inscription reads 'Iris, Paris'.",Sergei Sergeevich Prokofiev,1926-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192602.jpg,,,Goldsmiths College London,192602,
SPA_15900,,Contemporary to SP > photo_album > 1925-1926 > 192603.jpg,,"Serge Prokofiev, aged 35, wearing a striped blazer and white trousers, hand-in-hand with his infant son Sviatoslav, outdoors near a gate in a wall.",Sergei Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1926-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192603s.tiff,,,Goldsmiths College London,192603,
SPA_15901,,Contemporary to SP > photo_album > 1925-1926 > 192604s.jpg,,"Sviatoslav Prokofiev, aged 2, wearing a white knitted outfit, standing by a doorway holding the string to a toy dog on wheels.",Sviatoslav Sergeevich Prokofiev,1926-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1925-1926 > 192604s.tiff,,,Goldsmiths College London,192604s,
SPA_15902,,Contemporary to SP > photo_album > 1925-1926 > gorchakov_1926.jpg,,Gorchakov wearing a scarf and overcoat. An inscription in SP's hand reads: 'Gorchakov. Dec 1926',Gorchakov,1926-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,gorchakov_1926,
SPA_15903,,"Contemporary to SP > photo_album > 1927 > 192701
.jpg",,"Sviatoslav Prokofiev, aged 3, wearing a dark coat, standing outdoors on a path in front of a brick wall ",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192701.tiff,,,Goldsmiths College London,192701,
SPA_15904,,Contemporary to SP > photo_album > 1927 > 192702.jpg,,"Sviatoslav Prokofiev, aged 3, wearing a white garment, standing outdoors leaning on a small pushchair",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192702.tiff,,,Goldsmiths College London,192702,
SPA_15905,,Contemporary to SP > photo_album > 1927 > 192703.jpg,,"Serge Prokofiev, aged 36, wearing a white hat, shirt and trousers, standing outdoors holding the handle of a small pushchair in which is seated his son Sviatoslav.",Sergei Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192703.tiff,,,Goldsmiths College London,192703,
SPA_15906,,Contemporary to SP > photo_album > 1927 > 192704.jpg,,"Serge Prokofiev, aged 36, looking through window in front of which stands his son Sviatoslav, wearing a woolly hat and coat.",Sergei Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192704.tiff,,,Goldsmiths College London,192704,
SPA_15907,,Contemporary to SP > photo_album > 1927 > 192705.jpg,,"Serge Prokofiev, aged 36, wearing a hat and coat standing with his son Sviatoslav in a doorway.",Sergei Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192705.tiff,,,Goldsmiths College London,192705,
SPA_15908,,Contemporary to SP > photo_album > 1927 > 192706.jpg,,"Portrait of Serge Prokofiev, aged 36,  wearing a dark coat and tie.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192706.tiff,,,Goldsmiths College London,192706,
SPA_15909,,Contemporary to SP > photo_album > 1927 > 192707.jpg,,"Serge Prokofiev, aged 36,  in evening dress, with Golovanov and Nezhdanova",Sergei Sergeevich Prokofiev; Golovanov; Nezhdanova,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192707.tiff,,,Goldsmiths College London,192707,
SPA_15910,,Contemporary to SP > photo_album > 1927 > 192708.jpg,,"Serge Prokofiev, aged 36, with 4 unknown persons",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192708.tiff,,,Goldsmiths College London,192708,
SPA_15911,,Contemporary to SP > photo_album > 1927 > 192709.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and coat, with Lina Prokofiev, wearing a fur hat and coat, standing outside [?]. Behind them a poster displays Prokofiev's name.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192709.tiff,,,Goldsmiths College London,192709,
SPA_15912,,Contemporary to SP > photo_album > 1927 > 192709a.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a grand piano. Unknown persons behind him. Lina Prokofiev, wearing a light-coloured outfit leans on the piano.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192709a.tiff,,,Goldsmiths College London,192709a,
SPA_15913,,Contemporary to SP > photo_album > 1927 > 192710.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and black leather trench coat, standing by an entrance doorway.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192710.tiff,,,Goldsmiths College London,192710,
SPA_15914,,Contemporary to SP > photo_album > 1927 > 192711.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit and bowtie, sitting at a table with [?].",Sergei Sergeevich Prokofiev; four unknown persons,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192711.tiff,,,Goldsmiths College London,192711,
SPA_15915,,Contemporary to SP > photo_album > 1927 > 192712.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table. In foreground l-r: Professor Ossovsky, SP, Boris Asafiev, Lina Prokofiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Asafiev; Lina Prokofiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192712.tiff,,,Goldsmiths College London,192712,
SPA_15916,,Contemporary to SP > photo_album > 1927 > 192713.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, and Lina Prokofiev, wearing a dark dress, sitting indoors on a banquette.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192713.tiff,,,Goldsmiths College London,192713,
SPA_15917,,Contemporary to SP > photo_album > 1927 > 192714.jpg,,"Serge Prokofiev, aged 36, with Lina Prokofiev, sitting indoors on a banquette. Back row l-r [?], [?], Boris Asafiev, [?]; front row l-r [?] SP, LP, [?].",Sergei Sergeevich Prokofiev; Lina Prokofiev; Boris Asafiev; unknown persons,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192714.tiff,,,Goldsmiths College London,192714,
SPA_15918,,Contemporary to SP > photo_album > 1927 > 192715.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table. In foreground l-r: [?], Professor Ossovsky, SP, Boris Asafiev, Lina Prokofiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Asafiev; Lina Prokofiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192715.tiff,,,Goldsmiths College London,192715,
SPA_15919,,Contemporary to SP > photo_album > 1927 > 192716.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at an upright piano on which is a score.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192716.tiff,,,Goldsmiths College London,192716,
SPA_15920,,Contemporary to SP > photo_album > 1927 > 192717.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table with others including: Professor Ossovsky, Boris Asafiev, Lina Prokofiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Asafiev; Lina Prokofiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192717.tiff,,,Goldsmiths College London,192717,
SPA_15921,,Contemporary to SP > photo_album > 1927 > 192718.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting with V. Dranishnikov and S. Radlov, among the cast of Love for Three Oranges. Leningrad.",Sergei Sergeevich Prokofiev; V. Dranishnikov; S. Radlov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192718.tiff,,,Goldsmiths College London,192718,
SPA_15922,,Contemporary to SP > photo_album > 1927 > 192719.jpg,,"Lina Prokofiev, aged 30, wearing a black silk dress, sitting at a desk with Boris Asafiev. Nikolai Miaskovsky standing behind. Leningrad [?].",Lina Prokofiev; Boris Vladimirovich Asafiev; Nikolai Iakovlevich Miaskovsky,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192719.tiff,,SPA_15609,Goldsmiths College London,192719,
SPA_15923,,Contemporary to SP > photo_album > 1927 > 192720.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a desk with Boris Asafiev. Nikolai Miaskovsky standing behind. Leningrad [?].",Sergei Sergeevich Prokofiev; Boris Vladimirovich Asafiev; Nikolai Iakovlevich Miaskovsky,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192720.tiff,,SPA_15608,Goldsmiths College London,192720,
SPA_15924,,Contemporary to SP > photo_album > 1927 > 192721.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, standing behind a desk at which are sitting Boris Asafiev and Nikolai Miaskovsky. Leningrad [?].",Sergei Sergeevich Prokofiev; Boris Vladimirovich Asafiev; Nikolai Iakovlevich Miaskovsky,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192721.tiff,,,Goldsmiths College London,192721,
SPA_15925,,Contemporary to SP > photo_album > 1927 > 192722.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting next to Boris Asafiev.",Sergei Sergeevich Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192722.tiff,,SPA_15607,Goldsmiths College London,192722,
SPA_15926,,Contemporary to SP > photo_album > 1927 > 192723.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and coat, standing outdoors with Boris Asafiev. There is snow on the ground.",Sergei Sergeevich Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192723.tiff,,,Goldsmiths College London,192723,
SPA_15927,,Contemporary to SP > photo_album > 1927 > 192724.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and tweed coat, holding a bundle of blankets, standing next to Lina Prokofiev, wearing a dark hat and coat. Behind them an Imperial Airways plane. London.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192724.tiff,,,Goldsmiths College London,192724,
SPA_15928,,Contemporary to SP > photo_album > 1927 > 192725.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and tweed coat, holding a bundle of blankets, standing next to Lina Prokofiev, wearing a dark hat and coat. Behind them an Imperial Airways plane. London.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192725.tiff,,,Goldsmiths College London,192725,
SPA_15929,,Contemporary to SP > photo_album > 1927 > 192726.jpg,,"Portrait of Serge Prokofiev, aged 36,  at the piano. Moscow.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192726.tiff,,,Goldsmiths College London,192726,
SPA_15930,,Contemporary to SP > photo_album > 1927 > 192727.jpg,,"Serge Prokofiev, aged 36, wearing a dark coat, sitting next to Lev Tseitlin, examining an album.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192727.jpg,,,Goldsmiths College London,192727,
SPA_15931,,Contemporary to SP > photo_album > 1927 > 192728s.jpg,,"Sviatoslav Prokofiev, aged 3, wearing a white garment, standing on a sandy beach.",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192728s.tiff,,,Goldsmiths College London,192728s,
SPA_15932,,Contemporary to SP > photo_album > 1927 > 192729s.jpg,,"Sviatoslav Prokofiev, aged 3, sitting outdoors in a small pushchair.",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192729s.tiff,,,Goldsmiths College London,192729s,
SPA_15933,,Contemporary to SP > photo_album > 1927 > 192730s.jpg,,"Sviatoslav Prokofiev, aged 3, wearing a dark top and shorts, standing in a garden, holding a toy sailing boat.",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192730s.tiff,,,Goldsmiths College London,192730s,
SPA_15934,,Contemporary to SP > photo_album > 1927 > 192731s.jpg,,"Sviatoslav Prokofiev, aged 3, wearing knitted top and shorts, standing outdoors by a wooden railing.",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192731s.tiff,,,Goldsmiths College London,192731s,
SPA_15935,,Contemporary to SP > photo_album > 1927 > 192732s.jpg,,"Sviatoslav Prokofiev, aged 3, in the branches of a tree.",Sviatoslav Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192732s.tiff,,,Goldsmiths College London,192732s,
SPA_15936,,Contemporary to SP > photo_album > 1927 > 192733s.jpg,,[?] and [?] standing outdoors in front of a building.,Unknown,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192733s.tiff,,,Goldsmiths College London,192733s,
SPA_15937,,Contemporary to SP > photo_album > 1927 > 192734s.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and coat, with Lina Prokofiev, wearing a dark hat and coat with a fur collar, standing in front of [Bolshoi Theatre].",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192734s.tiff,,,Goldsmiths College London,192734s,
SPA_15938,,Contemporary to SP > photo_album > 1927 > 192735s.jpg,,"Lina Prokofiev, aged 30, wearing a leopard skin hat and coat, standing outside a building with Boris Asafiev and [?].",Lina Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192735s.tiff,,,Goldsmiths College London,192735s,
SPA_15939,,Contemporary to SP > photo_album > 1927 > 192736s.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and coat, standing in the snow with Boris Asafiev.",Serge Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192736s.tiff,,,Goldsmiths College London,192736s,
SPA_15940,,Contemporary to SP > photo_album > 1927 > 192737s.jpg,,"Portrait of Serge Prokofiev, aged 36, wearing a dark jacket, and Lina Prokofiev, wearing a dark dress and a pearl necklace.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192737s.tiff,,,Goldsmiths College London,192737s,
SPA_15941,,Contemporary to SP > photo_album > 1927 > 192738s.jpg,,"Portrait of Serge Prokofiev, aged 36, wearing a dark hat and coat.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192738s.tiff,,,Goldsmiths College London,192738s,
SPA_15942,,Contemporary to SP > photo_album > 1927 > 192739s.jpg,,"Portrait of Serge Prokofiev, aged 36, wearing a dark jacket and striped tie, and glasses.",Sergei Sergeevich Prokofiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192739s.tiff,,,Goldsmiths College London,192739s,
SPA_15943,,Contemporary to SP > photo_album > 1927 > 192740s.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table with others including: Professor Ossovsky, Boris Asafiev, Lina Prokofiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Vladimirovich Asafiev; Lina Prokofiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192740s.tiff,,,Goldsmiths College London,192740s,
SPA_15944,,Contemporary to SP > photo_album > 1927 > 192741s.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table with others including: Professor Ossovsky, Boris Asafiev, Lina Prokofiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Vladimirovich Asafiev; Lina Prokofiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192741s.tiff,,,Goldsmiths College London,192741s,
SPA_15945,,Contemporary to SP > photo_album > 1927 > 192742s.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit, sitting at a dinner table with others including: Professor Ossovsky, Boris Asafiev, V. Dranishnikov. Leningrad.",Sergei Sergeevich Prokofiev; Professor Ossovsky; Boris Vladimirovich Asafiev; V. Dranishnikov,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192742s.tiff,,,Goldsmiths College London,192742s,
SPA_15946,,Contemporary to SP > photo_album > 1927 > 192742s.jpg,,"Lina Prokofiev, aged 30, wearing a leopard skin hat and coat, sitting outside a building with Boris Asafiev and an unknown person",Lina Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192726s.tiff,,,Goldsmiths College London,192743s,
SPA_15947,,Contemporary to SP > photo_album > 1927 > 192744s.jpg,,"Serge Prokofiev, aged 36, wearing a dark hat and coat and leather gloves, sitting outside a building with Boris Asafiev and an unknown person",Sergei Sergeevich Prokofiev; Boris Vladimirovich Asafiev,1927-xx-xx,approximate,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1927 > 192727s.tiff,,,Goldsmiths College London,192744s,
SPA_15948,,Contemporary to SP > photo_album > 1927 > kous_prkf2.jpg,,"Serge Prokofiev, aged 36, wearing a dark suit and with a cigarette in a long holder, sitting outdoors at a table with Lina Prokofiev, [?] and [?].",Sergei Sergeevich Prokofiev; Lina Prokofiev; 2 unknown persons,1927-xx-xx,approximate,Photograph,digital,,,Contemporary to SP > photo_album_tif > tifs_1927 >,,,Goldsmiths College London,kous_prkf2,
SPA_15949,,Contemporary to SP > photo_album > 1928 > 192801.jpg,,"Serge Prokofiev, aged 37, wearing a cloth cap and dark coat, with Lina Prokofiev, wearing a dark hat and coat, and their son Sviatoslav, standing leaning on a cable [?].",Sergei Sergeevich Prokofiev; Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192801,
SPA_15950,,Contemporary to SP > photo_album > 1928 > 192802.jpg,,"[?] wearing a dark suit, and Sviatoslav Prokofiev wearing shorts standing in a garden.",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192802,
SPA_15951,,Contemporary to SP > photo_album > 1928 > 192803_04.jpg,,"Lina Prokofiev, aged 31, wearing a dark hat, and Sviatoslav Prokofiev. Two photos from an automatic photo booth.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192803_04,
SPA_15952,,Contemporary to SP > photo_album > 1928 > 192805.jpg,,"Portrait of Lina Prokofiev, aged 31, wearing a printed dress, and Sviatoslav Prokofiev.",Lina Prokofiev; Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192805,
SPA_15953,,Contemporary to SP > photo_album > 1928 > 192806.jpg,,"Portrait of Sviatoslav Prokofiev, aged 4, wearing a white garment, sitting on a dark, cloth-covered chair.",Sviatoslav Sergeevich Prokofiev,1928-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192806,
SPA_15954,,Contemporary to SP > photo_album > 1928 > 192807.jpg,,"Serge Prokofiev, aged 37 [38?], wearing a cloth cap and white shirt, and holding a walking stick, with Serge Koussevitsky, wearing dark glasses and a check jacket, in a mountain landscape.",Sergei Sergeevich Prokofiev; Serge Koussevitsky,1928-xx-xx,questionable,Photograph,digital,1,0,,,,Goldsmiths College London,192807,The photo could have been taken in 1928 or 1929
SPA_15955,,Contemporary to SP > photo_album > 1928 > 192808.jpg,,"Serge Prokofiev, aged 37 [38?], Gavriil Paichadze and Serge Koussevitsky, wearing walking clothes with rucksacks and sticks, walking across a grassy hill.",Sergei Sergeevich Prokofiev; Serge Koussevitsky; Gavriil Grigorievich Paichadze,1928-xx-xx,questionable,Photograph,digital,1,1,Contemporary to SP > photo_album_tif > tifs_1928 > 192808.tiff,,,Goldsmiths College London,192808,The photo could have been taken in 1928 or 1929
